,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
9986789,9986789,house,house,590000,forsale,1420,xl,hyperequipped,1990,good,electric,345,4,1420,true,,1100,true,true,,1,3,,Waloon Brabant
9760376,9760376,house,house,615000,forsale,1435,xl,installed,1904,tobedoneup,fueloil,201,7,785,,true,,,,,,,,Waloon Brabant
9866431,9866431,house,house,625000,forsale,1470,xl,installed,1973,good,fueloil,276,6,2023,,true,,true,true,,2,3,,Waloon Brabant
10135245,10135245,house,villa,680000,forsale,1410,xl,,1974,torenovate,fueloil,500,5,0,,true,,true,,,2,,,Waloon Brabant
9633418,9633418,house,house,650000,forsale,1490,xl,semiequipped,1974,good,electric,382,4,2474,,true,,true,,,1,2,,Waloon Brabant
9819498,9819498,house,house,725000,forsale,1310,xl,usahyperequipped,2011,asnew,gas,117,5,296,true,true,221,true,true,,2,2,,Waloon Brabant
10136240,10136240,house,house,695000,forsale,1300,xl,hyperequipped,1899,good,gas,329,6,1277,true,true,1277,true,true,,1,4,,Waloon Brabant
9779785,9779785,house,house,735000,forsale,1470,xl,semiequipped,1850,tobedoneup,fueloil,393,6,10000,true,,10000,true,true,,2,6,,Waloon Brabant
10120292,10120292,house,villa,795000,forsale,1470,xl,hyperequipped,1965,good,fueloil,380,3,3780,,,,true,true,,2,3,,Waloon Brabant
9921297,9921297,house,villa,885000,forsale,1430,xl,hyperequipped,1843,,fueloil,219,5,8700,,true,8300,true,true,true,2,4,,Waloon Brabant
9397178,9397178,house,house,949000,forsale,1380,xl,usahyperequipped,2013,asnew,,100,5,1700,,,1700,true,,true,4,4,,Waloon Brabant
10087824,10087824,house,house,895000,forsale,1325,xl,usainstalled,1999,asnew,fueloil,343,4,1685,true,true,9,true,true,true,1,,,Waloon Brabant
10034591,10034591,house,villa,950000,forsale,1400,xl,usahyperequipped,2010,asnew,fueloil,113,6,3320,,true,,true,true,true,2,10,,Waloon Brabant
10001215,10001215,house,villa,950000,forsale,1460,xl,usahyperequipped,2010,asnew,fueloil,113,6,3320,,true,,true,true,true,2,10,,Waloon Brabant
10116563,10116563,house,exceptionalproperty,2500000,forsale,1340,xl,installed,1896,asnew,fueloil,334,7,5000,,true,,,true,true,14,,,Waloon Brabant
10145175,10145175,house,house,260000,forsale,1480,xl,installed,1980,good,gas,378,3,490,,true,400,true,,,1,,,Waloon Brabant
10147117,10147117,house,villa,725000,forsale,1410,xl,hyperequipped,1956,good,gas,255,3,544,,true,,,true,true,1,2,,Waloon Brabant
9879490,9879490,house,exceptionalproperty,1295000,forsale,1460,xl,hyperequipped,1960,good,fueloil,399,4,17500,true,,16000,true,true,true,2,5,,Waloon Brabant
10125692,10125692,house,exceptionalproperty,2950000,forsale,1310,xl,hyperequipped,2003,asnew,fueloil,337,5,11000,,true,,true,true,true,1,5,,Waloon Brabant
9947200,9947200,house,house,1250000,forsale,1410,xl,,2022,justrenovated,gas,,4,1157,,true,,,true,,1,,1,Waloon Brabant
9947201,9947201,house,house,1295000,forsale,1410,xl,,2022,justrenovated,gas,,4,1008,,true,,,,,1,,1,Waloon Brabant
10158897,10158897,house,house,340000,forsale,1300,xl,usahyperequipped,,asnew,fueloil,253,2,779,,true,,true,,,,3,,Waloon Brabant
10151364,10151364,house,villa,585000,forsale,1420,xl,,1976,good,gas,261,5,628,,,628,,true,,,,,Waloon Brabant
10157738,10157738,house,house,399000,forsale,1300,xl,semiequipped,1979,good,gas,250,4,235,true,true,235,true,,,1,2,,Waloon Brabant
10159430,10159430,house,villa,459000,forsale,1325,xl,semiequipped,1984,,gas,394,3,1208,,,1208,,,,2,3,,Waloon Brabant
10159454,10159454,house,villa,495000,forsale,1330,xl,installed,1968,tobedoneup,electric,480,3,675,true,true,,true,true,,1,2,,Waloon Brabant
10165015,10165015,house,bungalow,150000,forsale,1400,xl,,1971,good,,1130,2,100,,,,true,,,,,,Waloon Brabant
10165595,10165595,house,house,295000,forsale,1420,xl,,,good,fueloil,540,2,360,,true,150,,,,1,2,,Waloon Brabant
10146351,10146351,house,villa,650000,forsale,1470,xl,hyperequipped,1971,justrenovated,gas,129,5,1134,,true,,true,true,true,1,4,,Waloon Brabant
10155799,10155799,house,house,550000,forsale,1495,xl,installed,,good,gas,150,7,0,,true,,,,,,,,Waloon Brabant
10146350,10146350,house,villa,650000,forsale,1476,xl,hyperequipped,1971,justrenovated,gas,129,5,1134,,true,,true,true,true,1,4,,Waloon Brabant
10104212,10104212,house,house,245000,forsale,1360,xl,installed,,good,fueloil,333,3,260,,true,,,,,,,,Waloon Brabant
10159428,10159428,house,villa,459000,forsale,1300,xl,semiequipped,1984,,gas,394,3,1208,,,1208,,,,2,3,,Waloon Brabant
9641461,9641461,house,house,290000,forsale,1360,xl,installed,,good,,320,2,1053,true,,,true,true,,,2,,Waloon Brabant
10092522,10092522,house,house,695000,forsale,1325,xl,usahyperequipped,2019,asnew,gas,123,3,1021,,,1021,true,true,,1,,,Waloon Brabant
10088369,10088369,house,exceptionalproperty,650000,forsale,1490,xl,semiequipped,1890,asnew,gas,356,3,292,,,,true,,,,6,,Waloon Brabant
10126210,10126210,house,villa,895000,forsale,1410,xl,usahyperequipped,1969,good,,413,5,967,true,true,800,true,,,1,2,,Waloon Brabant
10141803,10141803,house,villa,675000,forsale,1410,xl,installed,1974,good,fueloil,429,5,860,true,true,,true,,,1,,,Waloon Brabant
9985030,9985030,house,villa,800000,forsale,1410,xl,installed,,good,gas,233,4,823,,true,,,,,1,1,,Waloon Brabant
9916225,9916225,house,house,1850000,forsale,1410,xl,hyperequipped,1965,tobedoneup,fueloil,324,6,4729,true,true,4300,true,true,,1,6,,Waloon Brabant
9983651,9983651,house,house,895000,forsale,1410,xl,usahyperequipped,2021,asnew,gas,96,4,736,,,,true,true,,1,4,1,Waloon Brabant
10126208,10126208,house,villa,1075000,forsale,1410,xl,hyperequipped,2023,asnew,,25,4,560,true,true,400,true,,,2,2,1,Waloon Brabant
9981510,9981510,house,house,1770000,forsale,1410,xl,usahyperequipped,2021,asnew,gas,92,8,1244,,,,true,true,,1,4,1,Waloon Brabant
10159479,10159479,house,villa,460000,forsale,1367,xl,installed,1997,,fueloil,,5,2434,,,,true,true,,1,3,,Waloon Brabant
10143027,10143027,house,villa,600000,forsale,1320,xl,,1970,torenovate,,259,5,2000,,,,true,true,,2,2,,Waloon Brabant
10155752,10155752,house,house,350000,forsale,1430,xl,installed,2010,good,gas,163,4,160,,,,true,,,1,1,,Waloon Brabant
10144515,10144515,house,house,580000,forsale,1420,xl,installed,1975,justrenovated,gas,326,3,760,,true,,true,,,1,4,,Waloon Brabant
10139276,10139276,house,mansion,985000,forsale,1420,xl,hyperequipped,1890,asnew,gas,259,5,800,true,true,600,true,,,2,,,Waloon Brabant
10052896,10052896,house,house,300000,forsale,1340,xl,notinstalled,,torenovate,gas,642,2,632,,,,,,,1,1,,Waloon Brabant
9662881,9662881,house,villa,390000,forsale,1340,xl,semiequipped,1971,tobedoneup,fueloil,633,3,855,,,830,true,,,,,,Waloon Brabant
9954389,9954389,house,villa,395000,forsale,1440,xl,installed,1989,justrenovated,electric,360,3,415,,,,true,true,,2,,,Waloon Brabant
9611069,9611069,house,house,199000,forsale,1367,xl,notinstalled,,torenovate,fueloil,348,2,477,,,,true,,,1,3,,Waloon Brabant
10073229,10073229,house,house,440000,forsale,1400,xl,,1991,asnew,gas,307,2,1204,,,800,true,,,1,2,,Waloon Brabant
9950435,9950435,house,villa,495000,forsale,1495,xl,,1946,,fueloil,512,3,7098,,true,,true,,,2,50,,Waloon Brabant
9930590,9930590,house,house,495000,forsale,1460,xl,installed,2005,asnew,electric,159,3,506,,,,true,true,,,1,,Waloon Brabant
10132655,10132655,house,house,545000,forsale,1410,xl,,1961,torenovate,gas,289,4,1300,true,true,,,,,2,2,,Waloon Brabant
10047540,10047540,house,house,595000,forsale,1300,xl,notinstalled,1930,asnew,gas,370,4,2000,,true,,,,,,3,,Waloon Brabant
9879492,9879492,house,exceptionalproperty,1295000,forsale,1420,xl,hyperequipped,1960,good,fueloil,399,4,17500,true,,16000,true,true,true,2,5,,Waloon Brabant
10101779,10101779,house,apartmentblock,975000,forsale,1410,xl,usahyperequipped,2022,asnew,,82,6,580,,,,true,,,2,4,,Waloon Brabant
9954526,9954526,house,house,625000,forsale,1310,xl,usahyperequipped,1962,justrenovated,gas,196,5,202,,,,true,true,,1,2,,Waloon Brabant
10137354,10137354,house,house,595000,forsale,1325,xl,installed,,good,,159,7,1460,,true,1460,true,,true,1,,,Waloon Brabant
9879489,9879489,house,exceptionalproperty,1295000,forsale,1440,xl,hyperequipped,1960,good,fueloil,399,4,17500,true,,16000,true,true,true,2,5,,Waloon Brabant
9745443,9745443,house,villa,1690000,forsale,1420,xl,installed,1978,asnew,fueloil,278,5,3336,true,true,,true,true,true,2,,,Waloon Brabant
10010603,10010603,house,house,890000,forsale,1341,xl,usainstalled,,good,gas,288,3,5200,,true,3500,true,true,true,2,6,,Waloon Brabant
10148225,10148225,house,house,735000,forsale,1470,xl,,2003,asnew,,170,6,1335,,,950,true,,,2,4,,Waloon Brabant
10115128,10115128,housegroup,housegroup,559000-605000,forsale,1342,xl,,,,,,,,,,,,,,,,1,Waloon Brabant
9899186,9899186,house,farmhouse,2480000,forsale,1325,xl,,,good,fueloil,392,6,20600,,,,,,true,2,,,Waloon Brabant
10147362,10147362,house,house,1800000,forsale,1380,xl,,1973,asnew,fueloil,290,5,8000,,true,,true,true,,,6,,Waloon Brabant
10148221,10148221,house,house,735000,forsale,1495,xl,,2003,asnew,,170,6,1335,,,950,true,,,2,4,,Waloon Brabant
10165427,10165427,house,mansion,495000,forsale,1400,xl,installed,1900,good,fueloil,343,5,350,true,true,,true,true,,,2,,Waloon Brabant
10158112,10158112,house,house,435000,forsale,1367,xl,semiequipped,2022,,,63,5,440,,,,true,true,,,2,1,Waloon Brabant
10024667,10024667,house,townhouse,190000,forsale,1470,xl,,,torenovate,,81314,2,223,,true,142,,,,3,,,Waloon Brabant
10144177,10144177,house,house,259000,forsale,1440,xl,,1935,torenovate,fueloil,613,4,1000,,,,,true,,,,,Waloon Brabant
9606967,9606967,house,villa,75000,forsale,1300,xl,installed,1979,justrenovated,gas,241,2,890,,,,true,,,,4,,Waloon Brabant
10050052,10050052,house,house,274900,forsale,1430,m,installed,,tobedoneup,gas,365,3,360,,true,,true,,,,,,Waloon Brabant
9826572,9826572,house,house,300000,forsale,1470,xl,installed,1899,good,gas,327,4,240,true,true,200,true,,,,,,Waloon Brabant
10096968,10096968,house,house,299000,forsale,1370,xl,installed,,good,fueloil,420,3,149,true,true,76,true,,,1,,,Waloon Brabant
10027604,10027604,house,house,299000,forsale,1350,xl,installed,,good,gas,473,5,525,true,true,282,true,,,,2,,Waloon Brabant
10003755,10003755,house,house,350000,forsale,1480,xl,semiequipped,1962,good,gas,262,4,320,,true,250,true,,,1,,,Waloon Brabant
9961289,9961289,house,house,375000,forsale,1332,xl,,,good,gas,802,2,1010,,,,true,,,1,1,,Waloon Brabant
9532120,9532120,house,house,395000,forsale,1435,xl,installed,1989,good,,310,4,872,,,709,true,,,1,3,,Waloon Brabant
10105304,10105304,house,house,375000,forsale,1410,xl,installed,,good,gas,327,3,279,,true,,true,true,,1,,,Waloon Brabant
10030240,10030240,house,house,385000,forsale,1370,xl,installed,,good,pellet,249,3,910,,true,500,true,,,4,3,,Waloon Brabant
9918731,9918731,house,townhouse,335000,forsale,1420,xl,installed,1952,good,gas,333,4,271,true,true,,true,true,,1,1,,Waloon Brabant
9776906,9776906,house,house,581000,forsale,1320,xl,usahyperequipped,2022,asnew,gas,,3,1465,true,,,true,,,1,2,,Waloon Brabant
10002450,10002450,house,villa,629000,forsale,1332,xl,hyperequipped,1965,asnew,,808,3,1296,,true,,true,true,,1,8,,Waloon Brabant
10106283,10106283,house,exceptionalproperty,1190000,forsale,1330,xl,usahyperequipped,2021,asnew,,832,4,1314,true,,1000,true,true,,1,2,,Waloon Brabant
10130235,10130235,house,villa,785000,forsale,1325,xl,usahyperequipped,1995,asnew,,244,4,2205,,true,,true,,true,2,5,,Waloon Brabant
10081130,10081130,house,villa,710000,forsale,1390,xl,usahyperequipped,2007,asnew,,153,3,2000,,,,true,,,,,,Waloon Brabant
10163028,10163028,house,house,270000,forsale,1350,xl,installed,,asnew,,,3,150,true,,40,true,,,1,1,1,Waloon Brabant
10145141,10145141,house,house,360000,forsale,1340,xl,installed,,good,gas,409,3,390,true,true,330,true,true,,,,,Waloon Brabant
10123588,10123588,house,house,450000,forsale,1340,xl,installed,2021,,gas,94,3,0,,,,true,,,1,,1,Waloon Brabant
10164083,10164083,house,house,325000,forsale,1480,xl,hyperequipped,1960,asnew,pellet,212,4,358,,,250,true,,,,2,,Waloon Brabant
9776905,9776905,house,house,560000,forsale,1320,xl,usahyperequipped,2022,asnew,gas,,3,1288,true,,,true,,,1,2,1,Waloon Brabant
9542906,9542906,house,house,697000,forsale,1301,xl,usahyperequipped,2022,asnew,gas,,4,525,,true,525,true,,,2,2,1,Waloon Brabant
10165653,10165653,house,house,365000,forsale,1300,xl,semiequipped,,tobedoneup,gas,349,3,2675,,true,,true,,,,1,,Waloon Brabant
10159429,10159429,house,villa,339000,forsale,1370,xl,installed,1975,,fueloil,336,2,2860,,,2860,,true,,2,,,Waloon Brabant
10140020,10140020,house,house,465000,forsale,1470,xl,,2007,good,fueloil,139,4,457,,,457,,,,,,,Waloon Brabant
10159427,10159427,house,villa,339000,forsale,1350,xl,installed,1975,,fueloil,336,2,2860,,,2860,,true,,2,,,Waloon Brabant
10078260,10078260,house,house,150000,forsale,1400,xl,notinstalled,,torenovate,,1068,4,320,true,,,true,,,,2,,Waloon Brabant
10143968,10143968,house,house,400000,forsale,1390,xl,installed,1954,good,fueloil,400,3,850,,true,8,,,,,4,,Waloon Brabant
10150756,10150756,house,house,495000,forsale,1315,xl,installed,2022,,gas,120,5,3200,,,,,,,1,3,,Waloon Brabant
9511513,9511513,house,house,240000,forsale,1300,xl,installed,,torestore,gas,408,3,68,,true,,,,,,,,Waloon Brabant
10150755,10150755,house,house,495000,forsale,1370,xl,installed,2022,,gas,120,5,3200,,,,,,,1,3,,Waloon Brabant
10148773,10148773,house,house,2650000,forsale,1450,xl,hyperequipped,,justrenovated,fueloil,308,5,33471,,,,true,true,true,2,,,Waloon Brabant
9773877,9773877,house,house,230000,forsale,1420,xl,notinstalled,,,gas,,2,394,,true,200,true,,,,,,Waloon Brabant
10126951,10126951,house,house,350000,forsale,1348,xl,semiequipped,1981,torenovate,gas,,4,515,,,,true,,,2,2,,Waloon Brabant
10121543,10121543,house,house,350000,forsale,1470,xl,,1930,good,fueloil,425,3,2500,,true,3249,true,true,,,,,Waloon Brabant
10121526,10121526,house,house,395000,forsale,1400,xl,,1930,good,gas,250,5,75,,,,true,true,,,,,Waloon Brabant
10127401,10127401,house,house,360000,forsale,1420,xl,,1940,good,gas,363,4,682,,,,,true,,,,,Waloon Brabant
10017163,10017163,house,apartmentblock,599000,forsale,1420,xl,installed,,good,gas,220,3,218,,,80,true,,,,,,Waloon Brabant
10121560,10121560,house,villa,495000,forsale,1470,xl,,1930,good,fueloil,425,4,3829,,true,4000,true,true,,,,,Waloon Brabant
9934897,9934897,house,villa,1850000,forsale,1380,xl,,,good,,827,5,6400,,true,,,true,true,,,,Waloon Brabant
10131349,10131349,house,villa,940000,forsale,1410,xl,hyperequipped,1980,asnew,gas,,5,1200,true,true,1200,true,true,true,1,4,,Waloon Brabant
9965298,9965298,house,exceptionalproperty,2050000,forsale,1400,xl,,1850,justrenovated,gas,267,7,18000,,true,,true,,,,,,Waloon Brabant
10091056,10091056,house,villa,2795000,forsale,1420,xl,,1993,asnew,fueloil,266,6,3161,,true,,true,true,true,2,6,,Waloon Brabant
10139380,10139380,house,villa,349000,forsale,1390,xl,installed,,,fueloil,504,2,980,,true,,true,,,1,4,,Waloon Brabant
10147285,10147285,house,villa,1975000,forsale,1420,xl,,1959,asnew,fueloil,368,5,5400,,true,,true,true,,3,,,Waloon Brabant
10138880,10138880,house,bungalow,620000,forsale,1470,xl,,1977,asnew,,443,3,1999,,true,1750,true,,,2,4,,Waloon Brabant
10162258,10162258,house,house,675000,forsale,1360,xl,hyperequipped,2013,,,130,4,1706,,true,,true,true,,1,3,,Waloon Brabant
10154367,10154367,house,villa,485000,forsale,1420,xl,,,good,gas,197,3,444,,,444,,,,,,,Waloon Brabant
10095058,10095058,house,house,210000,forsale,1360,xl,,2003,,gas,229,2,0,,,,true,,,,,,Waloon Brabant
10026626,10026626,house,house,250000,forsale,1472,xl,usainstalled,,good,electric,538,2,365,,true,,true,,,2,2,,Waloon Brabant
10112706,10112706,house,apartmentblock,295000,forsale,1300,xl,semiequipped,,good,gas,275,1,0,,true,,,,,,,,Waloon Brabant
7784764,7784764,housegroup,housegroup,300000-337000,forsale,1370,xl,,,,,,,,,,,,,,,,1,Waloon Brabant
9922310,9922310,house,house,260000,forsale,1400,xl,installed,,good,gas,662,3,350,true,true,,true,true,,,,,Waloon Brabant
9724066,9724066,house,house,280000,forsale,1315,xl,usainstalled,,good,,248,3,200,,true,,true,,,,2,,Waloon Brabant
9845177,9845177,house,house,295000,forsale,1470,xl,installed,1930,good,fueloil,274,3,469,,true,,,,,1,2,,Waloon Brabant
10062068,10062068,house,villa,280000,forsale,1350,xl,installed,,good,fueloil,449,6,5560,,true,,true,true,true,,,,Waloon Brabant
9964380,9964380,house,house,329000,forsale,1470,xl,installed,2005,asnew,gas,246,3,185,true,,,true,,,1,,,Waloon Brabant
9518632,9518632,house,house,330000,forsale,1315,xl,usasemiequipped,1955,good,,400,2,638,,true,,true,,,1,1,,Waloon Brabant
10119689,10119689,house,house,395000,forsale,1480,xl,,1900,,,259,3,3823,,,,,,,,,,Waloon Brabant
10038045,10038045,house,house,360000,forsale,1342,xl,installed,,good,gas,409,3,390,true,true,330,true,true,,,,,Waloon Brabant
10117464,10117464,house,house,375000,forsale,1400,xl,usahyperequipped,,justrenovated,gas,292,3,111,,true,,true,,,,,,Waloon Brabant
10081380,10081380,house,villa,445000,forsale,1450,xl,hyperequipped,1994,good,electric,,4,1187,,,400,true,,,,,,Waloon Brabant
10116528,10116528,house,villa,465000,forsale,1360,xl,installed,1993,,electric,252,4,784,,true,,true,true,,2,3,,Waloon Brabant
10094019,10094019,house,villa,450000,forsale,1430,xl,usahyperequipped,2003,asnew,fueloil,230,3,851,,,650,true,true,true,2,5,,Waloon Brabant
10131397,10131397,house,villa,495000,forsale,1410,xl,installed,1961,torenovate,gas,383,4,626,true,,,true,true,,1,1,,Waloon Brabant
10019658,10019658,house,house,585000,forsale,1410,xl,installed,1985,good,gas,429,3,588,,true,,,true,,1,1,,Waloon Brabant
10045398,10045398,house,villa,950000,forsale,1440,xl,usahyperequipped,2010,asnew,fueloil,113,6,3320,,true,,true,true,true,2,10,,Waloon Brabant
10126935,10126935,house,villa,595000,forsale,1410,xl,installed,1954,tobedoneup,gas,414,4,1129,true,true,,true,true,,1,1,,Waloon Brabant
10110955,10110955,house,mansion,985000,forsale,1420,xl,installed,1900,good,gas,344,5,800,true,true,,true,,,2,2,,Waloon Brabant
9998982,9998982,house,house,1650000,forsale,1390,xl,usahyperequipped,2011,,gas,145,5,3200,true,,,true,true,,1,5,,Waloon Brabant
10106566,10106566,house,house,1190000,forsale,1420,xl,usahyperequipped,1965,asnew,fueloil,271,4,1707,,,1400,true,true,,2,6,,Waloon Brabant
10050481,10050481,house,exceptionalproperty,1975000,forsale,1420,xl,installed,1959,tobedoneup,fueloil,368,6,5000,true,true,3500,true,true,true,3,5,,Waloon Brabant
9882772,9882772,house,villa,1850000,forsale,1410,xl,,1965,tobedoneup,fueloil,324,6,4724,true,true,4300,true,true,,1,4,,Waloon Brabant
10016029,10016029,house,villa,2795000,forsale,1420,xl,hyperequipped,1970,asnew,gas,266,6,3160,,true,,true,,true,2,,,Waloon Brabant
10037088,10037088,house,house,3800000,forsale,1410,xl,hyperequipped,,good,gas,461,6,9647,true,true,,true,true,true,3,8,,Waloon Brabant
9899828,9899828,house,exceptionalproperty,3900000,forsale,1390,xl,,1972,torenovate,fueloil,475,5,28182,true,true,,true,true,true,4,10,,Waloon Brabant
9826388,9826388,house,villa,4500000,forsale,1310,xl,installed,1964,tobedoneup,fueloil,340,6,60000,true,true,,true,true,,1,,,Waloon Brabant
9889079,9889079,house,house,1290000,forsale,1310,xl,,,justrenovated,gas,255,4,5713,,,,true,true,,2,12,,Waloon Brabant
10158257,10158257,house,house,390000,forsale,1300,xl,installed,,,gas,266,4,160,,true,,true,,,,,,Waloon Brabant
9949137,9949137,house,exceptionalproperty,1795000,forsale,1310,xl,hyperequipped,,good,gas,,6,3445,true,true,3231,true,true,true,3,5,,Waloon Brabant
10157626,10157626,house,villa,830000,forsale,1300,xl,usahyperequipped,2006,asnew,gas,151,5,1289,true,,1139,true,true,,2,2,,Waloon Brabant
10155576,10155576,house,house,210000,forsale,1457,xl,installed,,good,fueloil,,8,733,,true,,true,,,1,4,,Waloon Brabant
10139266,10139266,house,house,285000,forsale,1420,xl,,1874,torenovate,fueloil,465,2,329,,true,329,,true,,,,,Waloon Brabant
10164960,10164960,house,apartmentblock,795000,forsale,1348,xl,hyperequipped,1994,asnew,gas,221,6,457,true,true,120,true,true,,1,,,Waloon Brabant
10164961,10164961,house,exceptionalproperty,795000,forsale,1348,xl,hyperequipped,1994,asnew,gas,221,6,457,true,true,120,true,true,,1,,,Waloon Brabant
10159942,10159942,house,house,369000,forsale,1420,xl,,1966,asnew,,298,3,199,,,,,,,,,,Waloon Brabant
10160352,10160352,house,exceptionalproperty,750000,forsale,1480,xl,usainstalled,1976,asnew,,296,7,1343,true,true,,true,true,true,1,5,,Waloon Brabant
10081873,10081873,house,house,285000,forsale,1435,xl,installed,,tobedoneup,gas,274,4,2040,true,true,,true,true,,1,,,Waloon Brabant
10115124,10115124,house,house,395000,forsale,1300,xl,installed,,,,254,5,720,,,,,,,1,1,,Waloon Brabant
9833807,9833807,house,exceptionalproperty,320000,forsale,1340,xl,notinstalled,1990,,electric,,1,4500,,,2500,true,,,,12,,Waloon Brabant
10005956,10005956,house,house,335000,forsale,1357,xl,usahyperequipped,,good,gas,249,4,694,,,307,true,true,,1,4,,Waloon Brabant
10115121,10115121,house,house,495000,forsale,1457,xl,installed,,,fueloil,347,4,1503,,true,,true,,,2,1,,Waloon Brabant
10134239,10134239,house,house,395000,forsale,1480,xl,installed,,justrenovated,gas,245,3,380,,true,,true,,,1,4,,Waloon Brabant
9823965,9823965,house,exceptionalproperty,630000,forsale,1367,xl,semiequipped,1900,torenovate,,543,7,2700,,true,,true,true,,2,12,,Waloon Brabant
10067763,10067763,house,house,525000,forsale,1300,xl,hyperequipped,1991,good,gas,250,4,1428,true,true,1,true,,,2,8,,Waloon Brabant
10096771,10096771,house,house,669000,forsale,1380,xl,usahyperequipped,,good,fueloil,,5,650,,true,700,true,true,,,1,,Waloon Brabant
9874325,9874325,house,villa,1380000,forsale,1410,xl,,1990,good,fueloil,195,6,1461,,,,true,true,,2,4,,Waloon Brabant
9862435,9862435,house,house,850000,forsale,1367,xl,semiequipped,1900,torenovate,,543,7,5200,,true,,true,true,,2,12,,Waloon Brabant
10158255,10158255,house,house,195000,forsale,1300,xl,semiequipped,,justrenovated,gas,458,2,0,,true,,,,,,,,Waloon Brabant
10153820,10153820,house,villa,350000,forsale,1410,xl,installed,1962,good,gas,328,3,0,,true,,true,,,1,2,,Waloon Brabant
10124978,10124978,house,house,675000,forsale,1490,xl,installed,1975,good,fueloil,258,5,2857,true,true,,true,true,,2,4,,Waloon Brabant
10164420,10164420,house,villa,650000,forsale,1320,xl,hyperequipped,2003,asnew,fueloil,216,4,4380,true,,,true,true,true,2,8,,Waloon Brabant
10149163,10149163,house,house,360000,forsale,1480,xl,,,good,gas,252,3,352,true,true,264,,,,1,1,,Waloon Brabant
10139424,10139424,house,villa,450000,forsale,1332,xl,,,,gas,525,4,430,,true,,,,,1,,,Waloon Brabant
9542657,9542657,house,house,195000,forsale,1390,xl,semiequipped,,tobedoneup,fueloil,836,2,550,true,true,,true,,,1,1,,Waloon Brabant
10161927,10161927,house,house,270000,forsale,1390,xl,,,good,fueloil,359,3,563,true,true,,,,,,,,Waloon Brabant
10124004,10124004,house,house,229000,forsale,1380,xl,,,tobedoneup,pellet,507,2,200,,,200,,,,,,,Waloon Brabant
10121549,10121549,house,house,63000,forsale,1400,xl,,,asnew,gas,460,3,200,,true,50,true,,,1,,,Waloon Brabant
9986599,9986599,house,house,135000,forsale,1430,xl,,1900,tobedoneup,gas,304,3,50,,true,,,,,,,,Waloon Brabant
10089384,10089384,house,house,350000,forsale,1332,xl,semiequipped,1920,justrenovated,fueloil,334,3,0,,true,290,true,,,,,,Waloon Brabant
10081616,10081616,house,house,250000,forsale,1495,xl,,1977,good,fueloil,240,2,0,,,,true,,,,1,,Waloon Brabant
10078565,10078565,house,house,350000,forsale,1410,xl,,1964,tobedoneup,gas,605,2,648,,true,,true,,,1,1,,Waloon Brabant
10110334,10110334,house,villa,395000,forsale,1330,xl,notinstalled,1958,,fueloil,431,4,665,,true,,,,,2,4,,Waloon Brabant
10114635,10114635,house,house,370000,forsale,1310,xl,notinstalled,,torenovate,gas,613,4,212,true,true,137,true,,,,,,Waloon Brabant
9952386,9952386,house,house,375000,forsale,1370,xl,,1874,good,fueloil,339,3,1259,,,1050,,,,,1,,Waloon Brabant
10116348,10116348,house,house,375000,forsale,1300,xl,installed,,good,gas,286,4,231,,,,,,,1,,,Waloon Brabant
10102771,10102771,house,house,450000,forsale,1428,xl,,1918,torenovate,gas,461,4,1147,true,true,,true,true,,1,2,,Waloon Brabant
9680282,9680282,house,villa,435000,forsale,1470,xl,,1976,tobedoneup,fueloil,550,3,1279,,true,,true,true,,2,5,,Waloon Brabant
10107690,10107690,house,townhouse,450000,forsale,1410,xl,,1960,good,gas,156,3,335,true,,210,true,true,,1,2,,Waloon Brabant
10055440,10055440,house,house,460000,forsale,1460,xl,usasemiequipped,2016,,gas,,5,486,,true,230,true,,,1,2,,Waloon Brabant
10055441,10055441,house,villa,460000,forsale,1460,xl,usasemiequipped,2016,,gas,,5,486,,true,230,true,,,1,2,,Waloon Brabant
10034615,10034615,house,house,460000,forsale,1410,xl,usahyperequipped,,good,gas,,3,600,true,true,600,true,true,,,1,,Waloon Brabant
9084540,9084540,house,villa,495000,forsale,1300,xl,hyperequipped,,torenovate,gas,339,3,0,,,,true,true,,1,4,,Waloon Brabant
10140370,10140370,house,house,315000,forsale,1320,xl,,1978,tobedoneup,fueloil,258,2,1617,,,,,,,,2,,Waloon Brabant
9848524,9848524,house,villa,2480000,forsale,1325,xl,,,asnew,gas,392,6,20774,true,true,,true,true,,2,8,,Waloon Brabant
9849981,9849981,house,villa,795000,forsale,1420,xl,usahyperequipped,2002,asnew,gas,136,4,1331,,true,,true,true,,3,6,,Waloon Brabant
10140907,10140907,house,townhouse,480000,forsale,1420,xl,installed,1968,asnew,gas,183,4,216,,true,100,true,true,,,2,,Waloon Brabant
10158261,10158261,house,villa,365000,forsale,1315,xl,,,,fueloil,301,3,2680,,,,true,,,,1,,Waloon Brabant
10139150,10139150,house,apartmentblock,225000,forsale,1470,xl,installed,,good,gas,140,3,50,,true,,true,,,,,,Waloon Brabant
