,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
10072696,10072696,house,villa,300000,forsale,6637,xl,semiequipped,1980,good,fueloil,436,4,2203,,true,,,,,1,,,Belgian Luxembourg
9906008,9906008,house,house,300000,forsale,6761,xl,installed,2000,tobedoneup,fueloil,179,3,1161,,true,,true,,,1,3,,Belgian Luxembourg
10023609,10023609,house,house,300000,forsale,6887,xl,semiequipped,1915,torenovate,fueloil,461,4,7006,,,,,,,,,,Belgian Luxembourg
10134636,10134636,house,house,339000,forsale,6890,xl,installed,2019,asnew,gas,84,3,594,,,,true,,,3,,,Belgian Luxembourg
9591264,9591264,house,house,329000,forsale,6760,xl,installed,,good,fueloil,493,4,2685,,true,,,,,1,,,Belgian Luxembourg
10058898,10058898,house,house,350000,forsale,6660,xl,installed,1984,good,fueloil,311,4,15640,,true,,,,,1,,,Belgian Luxembourg
10103576,10103576,house,house,340000,forsale,6700,xl,semiequipped,,torestore,fueloil,433,5,550,,true,,,,,1,2,,Belgian Luxembourg
9969776,9969776,house,house,390000,forsale,6740,xl,installed,1979,tobedoneup,fueloil,261,3,1235,,true,,,,,1,,,Belgian Luxembourg
10124901,10124901,house,house,520000,forsale,6700,xl,usahyperequipped,1970,asnew,gas,251,4,1873,,,,true,true,,,3,,Belgian Luxembourg
10106813,10106813,house,house,370000,forsale,6700,xl,installed,,tobedoneup,gas,260,4,361,,true,,,,,1,,,Belgian Luxembourg
10071064,10071064,house,house,435000,forsale,6740,xl,installed,1983,good,fueloil,229,5,858,,,700,true,,,1,2,,Belgian Luxembourg
10109436,10109436,house,apartmentblock,430000,forsale,6780,xl,installed,1930,good,fueloil,266,5,510,,true,,,,,2,,,Belgian Luxembourg
10131148,10131148,house,house,450000,forsale,6792,xl,,1850,,fueloil,400,4,880,,true,,true,,,1,2,,Belgian Luxembourg
10112827,10112827,house,countrycottage,450000,forsale,6980,xl,installed,1850,justrenovated,fueloil,158,5,920,,,,,,,1,,,Belgian Luxembourg
10124783,10124783,house,villa,490000,forsale,6792,xl,hyperequipped,1994,good,fueloil,286,4,1465,,true,,true,true,,2,2,,Belgian Luxembourg
9810628,9810628,house,apartmentblock,500000,forsale,6600,xl,semiequipped,1958,good,fueloil,178,7,414,,true,,,,,3,,,Belgian Luxembourg
10122623,10122623,house,house,490000,forsale,6792,xl,hyperequipped,1994,good,fueloil,286,4,1465,,true,,true,true,,2,2,,Belgian Luxembourg
