,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
10165856,10165856,house,exceptionalproperty,775000,forsale,5020,xl,usahyperequipped,,,gas,223,4,12748,,,4000,true,true,,3,,,Namur
10026761,10026761,house,mixedusebuilding,149000,forsale,5580,xl,,,torenovate,gas,482,2,0,,true,,true,,,,,,Namur
10092315,10092315,house,villa,160000,forsale,5680,xl,semiequipped,,tobedoneup,,267,5,1142,true,true,1142,true,,,1,1,,Namur
10013187,10013187,house,house,240000,forsale,5560,xl,installed,1972,good,fueloil,329,4,390,,,,true,,,,,,Namur
10029401,10029401,house,house,195000,forsale,5660,xl,semiequipped,1966,,fueloil,552,3,33491,,true,1000,true,,,1,4,,Namur
9825224,9825224,house,house,250000,forsale,5170,xl,,,tobedoneup,fueloil,512,4,363,,true,,,,,2,,,Namur
10133670,10133670,house,house,239000,forsale,5590,xl,installed,1965,good,fueloil,,2,400,true,true,,,true,,1,4,,Namur
10124123,10124123,house,house,295000,forsale,5030,xl,installed,,good,,544,4,600,true,true,600,,,,1,,,Namur
9996916,9996916,house,villa,389000,forsale,5660,xl,installed,,good,,244,4,3505,true,true,,true,,,,,,Namur
10141268,10141268,house,house,120000,forsale,5542,xl,hyperequipped,,asnew,,321,2,42,,,,true,,,,,,Namur
9870321,9870321,house,house,795000,forsale,5650,xl,,1910,torenovate,fueloil,493,7,50000,,true,,true,,,1,,,Namur
10139362,10139362,house,house,155000,forsale,5070,xl,semiequipped,,,,542,3,0,,,,true,,,,,,Namur
10140123,10140123,house,house,197500,forsale,5651,xl,,,,,266,5,785,,true,600,true,,,1,2,,Namur
9604976,9604976,house,apartmentblock,150000,forsale,5140,xl,notinstalled,,torenovate,gas,250,4,0,,true,,,,,,,,Namur
10147444,10147444,house,house,199000,forsale,5580,xl,installed,1899,,fueloil,377,5,285,,true,,true,,,1,1,,Namur
9996333,9996333,house,mixedusebuilding,155000,forsale,5060,xl,notinstalled,,torenovate,electric,855,2,201,,true,,,,,,,,Namur
9981525,9981525,house,house,159000,forsale,5580,xl,usasemiequipped,,tobedoneup,gas,284,2,255,,true,184,,true,,,1,,Namur
10087011,10087011,house,house,180000,forsale,5070,xl,semiequipped,,tobedoneup,fueloil,588,2,150,,true,,,,,,2,,Namur
9997946,9997946,house,house,212000,forsale,5140,xl,,1950,good,,565,3,286,,true,145,,true,,,1,,Namur
10123632,10123632,house,apartmentblock,190000,forsale,5150,xl,installed,,,gas,327,3,0,,,,,true,,,10,,Namur
