,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
10032967,10032967,house,house,320000,forsale,9230,m,,2021,,,,3,0,,,,true,,,,,,East Falnders
10100937,10100937,house,house,240000,forsale,9930,m,,,torenovate,,955,5,264,,,,true,,,1,,,East Falnders
9930437,9930437,house,house,196000,forsale,9890,m,,2021,,,,2,0,,,,,,,,,1,East Falnders
9999012,9999012,house,house,245000,forsale,9940,m,,2022,,,,5,353,,,,,true,,,,1,East Falnders
9999010,9999010,house,house,245000,forsale,9940,m,,2022,,,,5,352,,,,,true,,,,1,East Falnders
9999011,9999011,house,house,245000,forsale,9940,m,,2022,,,,5,354,,,,,true,,,,1,East Falnders
9984548,9984548,house,house,393819,forsale,9220,m,,,,,,3,342,,,,,,,,,1,East Falnders
9999009,9999009,house,house,245000,forsale,9940,m,,2022,,,,5,357,,,,,true,,,,1,East Falnders
10144221,10144221,house,house,495482,forsale,9340,m,,,,,,3,614,,,,,,,1,,1,East Falnders
9988345,9988345,house,house,311280,forsale,9230,m,installed,,,gas,,3,305,,,200,true,,,1,,1,East Falnders
10014651,10014651,house,house,299000,forsale,9100,m,,,,,308,5,0,,,,,true,,,,,East Falnders
10046652,10046652,house,house,345000,forsale,9500,m,,1969,,,316,2,761,,true,,true,,,1,,,East Falnders
9955498,9955498,house,exceptionalproperty,360000,forsale,9300,m,,,asnew,,,3,3395,,,1700,true,,,,,,East Falnders
9775589,9775589,house,house,365000,forsale,9900,m,,,,,232,2,0,,,,,,,1,,,East Falnders
9710709,9710709,house,house,381108,forsale,9970,m,,,,,,3,159,,,,,,,,1,,East Falnders
9989978,9989978,house,house,384500,forsale,9220,m,,,,,,3,157,,,,,,,1,,,East Falnders
9710707,9710707,house,house,383693,forsale,9970,m,,,,,,3,159,,,,,,,,1,,East Falnders
9943368,9943368,house,house,389593,forsale,9991,m,,,,,,4,225,,,,,,,,2,,East Falnders
9743839,9743839,house,house,407300,forsale,9470,m,,,,,,3,274,,,,,,,1,,,East Falnders
9943370,9943370,house,house,403012,forsale,9991,m,,,,,,3,193,,,,true,,,,1,,East Falnders
10022080,10022080,house,house,415000,forsale,9850,m,,,good,,,3,0,,true,,,true,,,,,East Falnders
9841933,9841933,house,house,420733,forsale,9280,m,,,,,,3,292,,,,,,,,2,,East Falnders
9779468,9779468,house,house,429815,forsale,9280,m,,,,,,3,247,,,,true,,,,2,,East Falnders
9943351,9943351,house,house,467445,forsale,9500,m,,,,,,3,530,,,,,,,,1,,East Falnders
9943352,9943352,house,house,467513,forsale,9500,m,,,,,,3,525,,,,,,,,1,,East Falnders
9980938,9980938,house,house,529650,forsale,9850,m,,,,,,3,529,,,,,,,,2,,East Falnders
