,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
10141404,10141404,house,house,540000,forsale,7500,xl,semiequipped,1910,,fueloil,343,4,731,,true,,,,,2,,,Hainaut
10117798,10117798,house,house,745000,forsale,7850,xl,hyperequipped,1974,good,fueloil,271,4,3243,true,true,,true,true,,2,5,,Hainaut
10138360,10138360,house,house,189900,forsale,6250,xl,usahyperequipped,,justrenovated,gas,362,2,130,true,true,50,true,,,,,,Hainaut
10141403,10141403,house,mansion,540000,forsale,7500,xl,semiequipped,1910,,fueloil,343,4,731,,true,,,,,2,,,Hainaut
10139176,10139176,house,house,225000,forsale,7880,xl,semiequipped,,torenovate,gas,382,4,623,,true,,,true,,1,,,Hainaut
10159845,10159845,house,house,520000,forsale,7860,xl,installed,2000,asnew,gas,235,3,5062,,true,,,,,,,,Hainaut
9136527,9136527,housegroup,housegroup,216000-257000,forsale,7800,xl,,,,,,,,,,,,,,,,1,Hainaut
10161032,10161032,house,house,180000,forsale,7330,xl,installed,1970,,gas,382,3,225,,,,true,,,,,,Hainaut
10159843,10159843,house,villa,520000,forsale,7860,xl,installed,2000,asnew,gas,235,3,5062,,true,,,,,,,,Hainaut
10087636,10087636,housegroup,housegroup,279000-305000,forsale,7100,xl,,,,,,,,,,,,,,,,1,Hainaut
10070241,10070241,housegroup,housegroup,265000-295000,forsale,6140,xl,,,,,141,,,,,,,,,1,2,1,Hainaut
10078767,10078767,housegroup,housegroup,279000-305000,forsale,7100,xl,,,,,,,,,,,,,,,,1,Hainaut
10159844,10159844,house,villa,520000,forsale,7860,xl,installed,2000,asnew,gas,235,3,5062,,true,,,,,,,,Hainaut
10005283,10005283,house,house,169000,forsale,7134,xl,installed,2003,good,gas,336,3,185,true,,,true,,,1,1,,Hainaut
10070652,10070652,house,house,130000,forsale,6061,xl,installed,,justrenovated,,522,3,161,true,true,,,,,,2,,Hainaut
10020642,10020642,house,house,179000,forsale,6041,xl,semiequipped,,tobedoneup,fueloil,550,4,267,true,,70,true,true,,1,,,Hainaut
9958033,9958033,house,house,109000,forsale,7141,xl,usasemiequipped,1950,good,,452,3,300,true,,250,,true,,,,,Hainaut
10100671,10100671,house,house,190000,forsale,7080,xl,installed,1945,justrenovated,gas,352,4,250,,true,,true,,,1,,,Hainaut
10070265,10070265,house,house,220000,forsale,7970,xl,notinstalled,,torenovate,gas,530,3,1270,,,,,,,,,,Hainaut
10019706,10019706,house,house,179000,forsale,6180,xl,semiequipped,,tobedoneup,fueloil,550,4,267,true,,70,true,true,,1,,,Hainaut
9999379,9999379,house,house,229000,forsale,7140,xl,installed,2012,good,gas,138,4,205,true,true,150,true,,,1,2,,Hainaut
9057725,9057725,house,villa,249999,forsale,6150,xl,installed,1988,good,gas,501,3,720,true,true,720,true,,,1,3,,Hainaut
9881870,9881870,house,exceptionalproperty,250000,forsale,7387,xl,installed,1910,,pellet,627,3,1760,,,1083,true,,,2,4,,Hainaut
10063302,10063302,house,house,249999,forsale,6010,xl,installed,1956,tobedoneup,gas,314,3,120,true,true,1962,true,true,,1,3,,Hainaut
10118828,10118828,house,mansion,295000,forsale,7860,xl,installed,,tobedoneup,fueloil,359,4,200,,true,,true,true,,,,,Hainaut
10029574,10029574,house,house,330000,forsale,7012,xl,installed,,asnew,gas,365,3,610,,true,200,true,true,,1,,,Hainaut
10108587,10108587,house,house,335000,forsale,7911,xl,installed,,good,pellet,147,4,438,,true,,true,,,1,,,Hainaut
9976017,9976017,house,house,369000,forsale,7712,xl,installed,,tobedoneup,gas,369,4,1055,,true,820,true,,,4,4,,Hainaut
10057499,10057499,house,villa,340000,forsale,7866,xl,usahyperequipped,1940,tobedoneup,,402,3,3480,,,200,true,,,1,3,,Hainaut
9976018,9976018,house,house,349000,forsale,7700,xl,installed,2009,,gas,185,3,860,,,700,true,,,3,3,,Hainaut
10056848,10056848,house,house,425000,forsale,6060,xl,installed,2004,justrenovated,gas,285,4,1720,,true,,,,,4,,,Hainaut
10100446,10100446,house,villa,380000,forsale,6530,xl,installed,1980,good,gas,227,5,1000,,true,,,,,,6,,Hainaut
10099941,10099941,house,house,950000,forsale,7812,xl,hyperequipped,2015,good,,120,2,1143,,,,true,true,true,1,4,,Hainaut
9854047,9854047,house,farmhouse,585000,forsale,7321,xl,hyperequipped,1950,asnew,fueloil,290,4,4520,,,3705,true,true,true,,4,,Hainaut
10049164,10049164,house,villa,850000,forsale,6120,xl,usasemiequipped,1996,good,fueloil,73,5,2672,true,true,2522,true,true,true,2,,,Hainaut
10143462,10143462,house,house,180000,forsale,7860,xl,semiequipped,,torenovate,fueloil,589,4,2541,,,,,,,1,,,Hainaut
9722375,9722375,house,house,309000,forsale,7712,xl,installed,2010,justrenovated,gas,173,3,374,,,184,,,,1,2,,Hainaut
10161033,10161033,house,house,182000,forsale,7080,xl,installed,,justrenovated,,209,3,110,,true,,true,,,,,,Hainaut
10126005,10126005,house,villa,375000,forsale,7862,xl,,2015,asnew,gas,111,4,720,true,,600,,true,,1,2,,Hainaut
10163655,10163655,house,house,220000,forsale,7012,xl,usahyperequipped,1939,asnew,fueloil,603,3,220,true,true,,,,,,2,,Hainaut
10163353,10163353,house,house,390000,forsale,7500,xl,installed,1910,tobedoneup,gas,320,5,253,,true,150,true,,,2,1,,Hainaut
9983908,9983908,house,house,149500,forsale,7370,xl,usainstalled,,good,gas,243,3,210,,true,,,,,,,,Hainaut
10138459,10138459,house,house,199000,forsale,6001,xl,installed,,good,electric,398,2,495,,,460,true,true,,,,,Hainaut
10138460,10138460,house,apartmentblock,199000,forsale,6001,xl,installed,,good,electric,398,2,495,,,460,true,true,,,,,Hainaut
9704950,9704950,house,house,69999,forsale,6150,xl,semiequipped,1930,torenovate,gas,818,2,275,,,130,true,,,,,,Hainaut
9708795,9708795,house,house,89999,forsale,6020,xl,installed,1950,torenovate,fueloil,539,2,345,,,240,true,,,,,,Hainaut
9768243,9768243,house,house,89999,forsale,6030,xl,semiequipped,1970,good,electric,286,2,202,,,,true,,,1,,,Hainaut
9696868,9696868,house,house,99000,forsale,7141,xl,semiequipped,1850,good,gas,249,1,251,true,true,110,true,true,,,,,Hainaut
9688620,9688620,house,house,79000,forsale,7100,xl,semiequipped,1900,tobedoneup,gas,506,2,73,true,true,,true,,,,,,Hainaut
9704949,9704949,house,house,99999,forsale,6150,xl,notinstalled,1930,torenovate,gas,495,2,885,true,true,570,true,,,1,,,Hainaut
9570128,9570128,house,house,99999,forsale,6060,xl,installed,1902,torenovate,pellet,595,2,475,,,66,true,,,1,1,,Hainaut
9763346,9763346,house,house,99999,forsale,6001,xl,notinstalled,1830,tobedoneup,gas,354,3,210,true,,90,true,,,,,,Hainaut
9667164,9667164,house,house,109999,forsale,6224,xl,installed,1990,good,gas,194,3,100,,true,,,true,,,,,Hainaut
9002845,9002845,house,house,109000,forsale,6020,xl,semiequipped,1900,good,fueloil,405,3,155,,,59,true,,,,,,Hainaut
9844519,9844519,house,house,119999,forsale,6180,xl,semiequipped,1950,tobedoneup,gas,462,3,313,true,,200,,,,,,,Hainaut
9948770,9948770,house,house,109000,forsale,6200,xl,semiequipped,,good,gas,727,3,70,true,true,,true,,,,,,Hainaut
10042999,10042999,house,house,120000,forsale,6200,xl,hyperequipped,,good,gas,474,3,180,true,true,130,true,,,,,,Hainaut
10056085,10056085,house,house,124999,forsale,6000,xl,semiequipped,1938,tobedoneup,gas,209,3,205,,true,200,true,,,,,,Hainaut
9792738,9792738,house,house,119000,forsale,6020,xl,installed,1950,good,fueloil,483,5,55,true,true,,,true,,,,,Hainaut
9671500,9671500,house,house,130000,forsale,7100,xl,semiequipped,,good,gas,568,2,145,true,true,,true,,,,,,Hainaut
10029495,10029495,house,house,125000,forsale,6230,xl,semiequipped,1900,torenovate,gas,555,3,0,true,true,,true,,,1,1,,Hainaut
9333019,9333019,house,house,129000,forsale,6031,xl,notinstalled,1950,tobedoneup,gas,357,4,139,true,true,44,true,,,,,,Hainaut
9821882,9821882,house,house,129000,forsale,6440,xl,installed,2010,good,fueloil,236,3,350,,true,89,true,,true,,1,,Hainaut
9745040,9745040,house,house,129999,forsale,6030,xl,semiequipped,1903,tobedoneup,fueloil,576,3,810,,,570,true,,,1,,,Hainaut
9668643,9668643,house,house,134999,forsale,6040,xl,installed,1900,tobedoneup,gas,499,3,204,,true,85,true,,,1,,,Hainaut
9680868,9680868,house,house,139999,forsale,6061,xl,installed,1900,tobedoneup,fueloil,418,5,100,,,11,true,,,,,,Hainaut
10023889,10023889,house,house,145000,forsale,7110,xl,semiequipped,1954,torenovate,gas,486,3,145,,true,,true,,,,,,Hainaut
9846456,9846456,house,apartmentblock,149999,forsale,6030,xl,semiequipped,1940,torenovate,gas,236,6,182,true,true,30,,true,,2,,,Hainaut
9667162,9667162,house,house,149999,forsale,6060,xl,installed,1940,good,gas,472,2,182,true,,105,true,,,,,,Hainaut
9797258,9797258,house,house,149999,forsale,6150,xl,semiequipped,1930,torenovate,gas,495,4,1160,true,,700,true,,,,,,Hainaut
9297191,9297191,house,house,149999,forsale,6224,xl,installed,1970,good,fueloil,309,3,298,true,,175,true,,,,,,Hainaut
9880890,9880890,house,house,159999,forsale,6040,xl,semiequipped,1950,torenovate,gas,502,2,380,true,,60,true,,,1,,,Hainaut
9436790,9436790,house,house,149999,forsale,7170,xl,semiequipped,1920,tobedoneup,pellet,509,2,250,true,true,85,true,,,,,,Hainaut
8844691,8844691,house,house,159999,forsale,6040,xl,installed,1905,good,gas,314,4,125,true,true,,true,true,,,,,Hainaut
9387539,9387539,house,house,159999,forsale,6040,xl,usainstalled,1900,good,gas,348,2,500,,true,320,true,true,,,2,,Hainaut
9708794,9708794,house,house,165000,forsale,7170,xl,installed,1900,tobedoneup,gas,478,4,330,true,true,195,true,,,,,,Hainaut
9870078,9870078,house,house,169000,forsale,6001,xl,semiequipped,,good,fueloil,292,3,150,true,true,75,true,,,,,,Hainaut
9316562,9316562,house,house,169000,forsale,6061,xl,semiequipped,1900,tobedoneup,gas,493,3,644,true,true,300,true,,,1,2,,Hainaut
9922563,9922563,house,house,175000,forsale,7370,xl,semiequipped,,good,fueloil,332,3,1507,,true,1423,,,,1,,,Hainaut
9502356,9502356,house,house,179000,forsale,7100,xl,semiequipped,1950,tobedoneup,gas,447,5,260,true,true,100,true,true,,,,,Hainaut
9624419,9624419,house,house,179999,forsale,6042,xl,installed,1950,good,gas,273,5,210,true,true,55,true,true,,,,,Hainaut
9745039,9745039,house,house,179000,forsale,7170,xl,installed,1900,good,gas,284,2,286,true,true,286,true,true,,1,,,Hainaut
9797597,9797597,house,house,180000,forsale,6221,xl,semiequipped,,torenovate,gas,421,2,220,,true,,,,,,,,Hainaut
9678690,9678690,house,townhouse,179999,forsale,6200,xl,installed,1990,good,gas,255,2,410,,,250,true,,,1,,,Hainaut
10122922,10122922,house,house,180000,forsale,6224,xl,semiequipped,,tobedoneup,fueloil,468,4,464,,true,,,,,1,,,Hainaut
10075347,10075347,house,house,180000,forsale,6224,xl,semiequipped,,torenovate,fueloil,520,3,490,,true,400,,,,2,,,Hainaut
9887733,9887733,house,house,180000,forsale,7802,xl,notinstalled,,torenovate,fueloil,695,3,880,,true,770,,,,1,,,Hainaut
9772711,9772711,house,house,184999,forsale,6200,xl,installed,1930,good,gas,492,3,118,,,,,,,,,,Hainaut
10066222,10066222,house,house,185000,forsale,6250,xl,installed,,justrenovated,gas,652,3,349,,true,,,,,,2,,Hainaut
10069934,10069934,house,house,190000,forsale,6250,xl,semiequipped,,tobedoneup,fueloil,770,2,590,,true,,true,,,2,,,Hainaut
10083794,10083794,house,mixedusebuilding,199000,forsale,6001,xl,installed,,good,electric,398,2,495,,,460,true,true,,,,,Hainaut
9408390,9408390,house,house,189000,forsale,7160,xl,semiequipped,1950,good,gas,482,2,530,true,true,264,true,true,,1,2,,Hainaut
9772712,9772712,house,house,189999,forsale,6150,xl,installed,1895,good,gas,387,3,650,,,490,true,,,,,,Hainaut
9983444,9983444,house,apartmentblock,199000,forsale,6230,xl,semiequipped,,good,gas,670,2,325,,,200,,,,1,,,Hainaut
10096749,10096749,house,house,199000,forsale,7160,xl,installed,,good,pellet,352,3,357,,,280,true,true,,,,,Hainaut
9729471,9729471,house,house,199000,forsale,7134,xl,installed,2011,good,gas,156,3,413,true,,413,true,,,1,2,,Hainaut
9647571,9647571,house,house,220000,forsale,7110,xl,installed,,good,fueloil,673,3,630,true,true,,true,,,,,,Hainaut
9624420,9624420,house,house,219999,forsale,6536,xl,installed,1950,good,fueloil,302,3,420,true,true,420,true,,,1,,,Hainaut
10084038,10084038,house,house,199999,forsale,6042,xl,installed,1900,good,gas,377,6,150,,,,true,,,,,,Hainaut
10112656,10112656,house,house,229999,forsale,6240,xl,installed,1972,good,fueloil,234,4,500,true,true,67,true,,,1,1,,Hainaut
9374782,9374782,house,apartmentblock,239000,forsale,7100,xl,installed,2010,asnew,electric,277,4,103,true,,,,,,,2,,Hainaut
10136579,10136579,house,house,247500,forsale,7060,xl,hyperequipped,,asnew,gas,793,3,110,,true,,true,,,,,,Hainaut
9591678,9591678,house,house,234999,forsale,6240,xl,installed,1956,good,fueloil,173,7,1016,true,true,550,true,,,1,2,,Hainaut
10044701,10044701,house,house,249000,forsale,6040,xl,semiequipped,,good,gas,705,1,1578,,,,true,,,2,2,,Hainaut
10136819,10136819,house,house,250000,forsale,6040,xl,installed,,justrenovated,gas,235,4,320,,true,,,,,,,,Hainaut
10104307,10104307,house,bungalow,259000,forsale,6238,xl,usasemiequipped,1975,good,gas,226,2,1135,,,1000,,true,,2,2,,Hainaut
9805602,9805602,house,villa,275000,forsale,6150,xl,installed,1986,good,pellet,391,3,2527,true,,280,true,true,,,,,Hainaut
10020641,10020641,house,house,285000,forsale,7170,xl,installed,,justrenovated,gas,141,4,480,,true,400,true,,,,,,Hainaut
9991383,9991383,house,mixedusebuilding,279000,forsale,7140,xl,hyperequipped,1900,good,gas,313,3,450,true,true,120,true,true,,1,,,Hainaut
9962449,9962449,house,house,295000,forsale,7322,xl,semiequipped,,good,fueloil,469,3,1930,,true,,true,,,1,1,,Hainaut
10028339,10028339,house,house,319000,forsale,6150,xl,installed,,good,fueloil,410,4,2100,true,true,1980,true,true,,1,7,,Hainaut
9531530,9531530,house,mixedusebuilding,299999,forsale,6000,xl,installed,1950,justrenovated,gas,314,4,320,,,,true,true,,,,,Hainaut
9981941,9981941,house,countrycottage,340000,forsale,7950,xl,installed,,good,fueloil,83408,1,2950,,,,true,,,1,,,Hainaut
10106000,10106000,house,farmhouse,450000,forsale,6230,xl,notinstalled,1850,torenovate,fueloil,463,4,3000,true,true,,,,,,10,,Hainaut
9962450,9962450,house,house,400000,forsale,7730,xl,semiequipped,1997,good,fueloil,319,2,1132,,,1002,,,,1,1,,Hainaut
10102056,10102056,house,house,470000,forsale,6120,xl,installed,,good,fueloil,412,4,950,,true,,,,,1,,,Hainaut
10153839,10153839,house,villa,920000,forsale,7912,xl,,,good,fueloil,393,4,18944,,true,,,,,2,,,Hainaut
10074083,10074083,house,mixedusebuilding,595000,forsale,6230,xl,installed,1960,good,fueloil,231,6,2229,,true,,true,true,,6,4,,Hainaut
10073554,10073554,house,house,595000,forsale,6230,xl,installed,1960,good,fueloil,231,6,2229,,true,,true,true,,6,4,,Hainaut
10165825,10165825,house,mixedusebuilding,290000,forsale,7022,xl,installed,2005,good,gas,353,4,0,,,,,,,,4,,Hainaut
